Date,Open,High,Low,Close,Volume
2011-06-18,80.103,80.173,80.008,80.01,18660
2011-06-20,80.124,80.366,80.021,80.261,84721
2011-06-21,80.261,80.339,80.05,80.149,84065
2011-06-22,80.148,80.333,80.011,80.059,76469
2011-06-23,80.06,80.79,80.041,80.449,120248
2011-06-24,80.449,80.637,80.134,80.322,114188
2011-06-25,80.321,80.503,80.272,80.389,18759
2011-06-27,80.29,80.979,80.29,80.887,87952
2011-06-28,80.886,80.963,80.657,80.85,113758
2011-06-29,80.849,81.264,80.554,80.799,121928
2011-06-30,80.798,80.926,80.26,80.645,127448
2011-07-01,80.645,81.146,80.408,80.81,111782
2011-07-02,80.811,80.901,80.796,80.805,11674
2011-07-04,80.793,80.902,80.53,80.804,59389
2011-07-05,80.804,81.182,80.701,81.14,81448
2011-07-06,81.141,81.158,80.765,80.898,90789
2011-07-07,80.896,81.408,80.79,81.254,92239
2011-07-08,81.255,81.47,80.498,80.642,90839
2011-07-09,80.644,80.679,80.538,80.538,11955
2011-07-11,80.534,80.826,80.324,80.37,71819
2011-07-12,80.37,80.381,79.171,79.535,129714
2011-07-13,79.535,79.575,78.452,78.99,117790
2011-07-14,78.99,79.598,78.461,79.112,125451
2011-07-15,79.112,79.271,78.885,79.032,94395
2011-07-16,79.032,79.143,78.997,79.117,12117
2011-07-18,79.083,79.177,78.948,79.095,64260
2011-07-19,79.095,79.14,78.818,78.908,81302
2011-07-20,78.908,79.315,78.705,78.757,93166
2011-07-21,78.757,79.026,78.336,78.466,103096
2011-07-22,78.464,78.726,78.213,78.437,95384
2011-07-23,78.437,78.557,78.398,78.521,11115
2011-07-25,78.312,78.552,78.052,78.309,82004
2011-07-26,78.309,78.686,77.893,78.039,96693
2011-07-27,78.039,78.081,77.57,77.988,86110
2011-07-28,77.988,78.166,77.627,77.867,93842
2011-07-29,77.868,77.879,77.008,77.179,104898
2011-07-30,77.179,77.194,76.713,76.768,20024
2011-08-01,77.134,78.03,76.292,76.87,121147
2011-08-02,76.87,77.811,76.829,77.131,128584
2011-08-03,77.13,77.402,76.778,76.867,132485
2011-08-04,76.865,80.232,76.807,79.009,205166
2011-08-05,79.01,79.407,78.316,78.474,164578
2011-08-06,78.475,78.588,78.345,78.419,29720
2011-08-08,78.04,78.46,77.522,77.536,121442
2011-08-09,77.536,77.853,76.979,77.153,179550
2011-08-10,77.155,77.304,76.345,76.409,172506
2011-08-11,76.409,77.229,76.305,76.68,161930
2011-08-12,76.679,77.016,76.509,76.785,115759
2011-08-13,76.784,76.889,76.639,76.672,15748
2011-08-15,76.815,77.09,76.589,76.731,83441
2011-08-16,76.731,76.925,76.647,76.755,85205
2011-08-17,76.754,76.836,76.405,76.458,90726
2011-08-18,76.459,76.707,76.448,76.519,88255
2011-08-19,76.518,76.962,75.95,76.453,118430
2011-08-20,76.455,76.544,76.342,76.529,15049
2011-08-22,76.753,77.204,76.55,76.772,84645
2011-08-23,76.771,76.93,76.468,76.59,83435
2011-08-24,76.59,76.867,76.463,76.783,88371
2011-08-25,76.782,77.472,76.748,77.378,92373
2011-08-26,77.378,77.69,76.496,76.615,89969
2011-08-27,76.614,76.729,76.525,76.652,14890
2011-08-29,76.747,77.012,76.572,76.951,51052
2011-08-30,76.951,76.992,76.599,76.752,69939
2011-08-31,76.752,76.838,76.421,76.501,69913
2011-09-01,76.501,77.235,76.48,76.809,98798
2011-09-02,76.807,76.965,76.525,76.788,78228
2011-09-03,76.787,76.84,76.707,76.787,12051
2011-09-05,76.891,76.972,76.688,76.874,50936
2011-09-06,76.875,77.607,76.717,77.48,96317
2011-09-07,77.48,77.722,77.065,77.384,98064
2011-09-08,77.384,77.448,77.138,77.428,82571
2011-09-09,77.428,77.852,77.092,77.312,105510
2011-09-10,77.311,77.632,77.251,77.572,20241
2011-09-12,77.419,77.582,76.751,77.149,97758
2011-09-13,77.148,77.38,76.8,76.883,105340
2011-09-14,76.883,77.061,76.65,76.706,92331
2011-09-15,76.706,77.324,76.556,76.702,91989
2011-09-16,76.703,76.967,76.607,76.89,80646
2011-09-17,76.89,76.964,76.748,76.769,13607
2011-09-19,76.917,76.976,76.324,76.48,54512
2011-09-20,76.477,76.757,76.404,76.521,74163
2011-09-21,76.521,76.652,76.114,76.379,82709
2011-09-22,76.379,76.966,76.1,76.313,119018
2011-09-23,76.313,76.563,76.147,76.296,82940
2011-09-24,76.296,76.88,76.286,76.571,19260
2011-09-26,76.442,76.758,76.22,76.354,93244
2011-09-27,76.354,76.705,76.261,76.596,95546
2011-09-28,76.596,76.929,76.332,76.508,98377
2011-09-29,76.508,77.02,76.366,76.678,97842
2011-09-30,76.677,77.138,76.493,77.039,99410
2011-10-01,77.037,77.191,76.956,76.984,19369
2011-10-03,77.094,77.257,76.511,76.661,92945
2011-10-04,76.661,76.922,76.525,76.854,100342
2011-10-05,76.854,77.068,76.61,76.859,90866
2011-10-06,76.859,76.879,76.557,76.634,86979
2011-10-07,76.634,76.907,76.582,76.765,72365
2011-10-08,76.765,76.885,76.685,76.714,16596
2011-10-10,76.777,76.849,76.569,76.65,49001
2011-10-11,76.65,76.753,76.601,76.658,63098
2011-10-12,76.657,77.481,76.31,77.3,91935
2011-10-13,77.3,77.417,76.673,76.878,93263
2011-10-14,76.878,77.444,76.8,77.36,75950
2011-10-15,77.365,77.38,77.179,77.201,11660
2011-10-17,77.055,77.447,76.601,76.802,78548
2011-10-18,76.801,76.872,76.624,76.749,77677
2011-10-19,76.75,76.908,76.657,76.79,68325
2011-10-20,76.79,77.085,76.678,76.909,74087
2011-10-21,76.908,76.976,75.773,76.102,72558
2011-10-22,76.109,76.266,76.079,76.25,14841
2011-10-24,76.187,76.48,75.985,76.099,60657
2011-10-25,76.101,76.298,75.734,75.878,71697
2011-10-26,75.878,76.155,75.711,76.05,74937
2011-10-27,76.05,76.319,75.658,75.805,85128
2011-10-28,75.805,75.999,75.702,75.724,64922
2011-10-29,75.725,75.843,75.67,75.797,9299
2011-10-31,75.632,79.526,75.573,77.969,146568
2011-11-01,77.969,78.987,77.938,78.279,112867
2011-11-02,78.278,78.408,77.94,78.043,84263
2011-11-03,78.04,78.158,77.89,77.977,73484
2011-11-04,77.976,78.263,77.91,78.174,73411
2011-11-05,78.176,78.252,78.133,78.228,10905
2011-11-07,78.179,78.183,77.98,78.022,53343
2011-11-08,78.021,78.096,77.594,77.713,63669
2011-11-09,77.717,77.819,77.539,77.729,79467
2011-11-10,77.729,77.881,77.504,77.511,76346
2011-11-11,77.511,77.71,77.05,77.068,71119
2011-11-12,77.067,77.249,77.061,77.125,13834
2011-11-14,77.248,77.265,76.812,76.943,59801
2011-11-15,76.938,77.489,76.906,76.941,80716
2011-11-16,76.941,77.146,76.851,76.941,74721
2011-11-17,76.94,77.086,76.913,76.982,75291
2011-11-18,76.982,77.029,76.572,76.896,96392
2011-11-19,76.894,77.004,76.832,76.832,16420
2011-11-21,76.854,76.978,76.76,76.97,62334
2011-11-22,76.968,77.33,76.834,77.049,77583
2011-11-23,77.049,77.47,76.924,77.47,52268
2011-11-24,77.468,77.579,77.011,77.104,65017
2011-11-25,77.104,77.731,77.031,77.671,69318
2011-11-26,77.672,77.787,77.627,77.714,10841
2011-11-28,77.57,78.236,77.453,78.101,59217
2011-11-29,78.105,78.282,77.62,77.79,77022
2011-11-30,77.79,78.154,77.29,77.635,80002
2011-12-01,77.633,77.802,77.401,77.712,70772
2011-12-02,77.714,78.03,77.57,77.944,56086
2011-12-03,77.942,78.074,77.85,77.965,15324
2011-12-05,78.016,78.105,77.781,77.819,46845
2011-12-06,77.815,77.888,77.635,77.749,70449
2011-12-07,77.747,77.788,77.624,77.723,57812
2011-12-08,77.721,77.723,77.127,77.509,82293
2011-12-09,77.509,77.798,77.502,77.621,85471
2011-12-10,77.619,77.653,77.49,77.592,11315
2011-12-12,77.657,77.998,77.543,77.798,56025
2011-12-13,77.798,77.974,77.641,77.845,73367
2011-12-14,77.84,78.155,77.84,78.111,79444
2011-12-15,78.114,78.141,77.735,77.977,85806
2011-12-16,77.978,77.984,77.705,77.711,56920
2011-12-17,77.712,77.907,77.615,77.761,17954
2011-12-19,77.762,78.162,77.719,77.931,55918
2011-12-20,77.937,78.054,77.722,77.736,68803
2011-12-21,77.734,77.971,77.684,77.965,73772
2011-12-22,77.963,78.201,77.936,78.08,73491
2011-12-23,78.082,78.223,78.004,78.095,48191
2011-12-24,78.095,78.14,78.001,78.07,8876
2011-12-26,78.038,78.123,77.867,77.904,15029
2011-12-27,77.907,78.024,77.794,77.84,49365
2011-12-28,77.838,77.942,77.561,77.935,61670
2011-12-29,77.935,78.036,77.674,77.715,72212
2011-12-30,77.713,77.767,76.903,76.913,78687
2011-12-31,76.913,77.047,76.865,76.888,21346
2012-01-02,76.935,77.185,76.874,76.921,13078
2012-01-03,76.921,76.96,76.647,76.745,55752
2012-01-04,76.746,76.832,76.607,76.739,81612
2012-01-05,76.736,77.144,76.641,77.1,91390
2012-01-06,77.103,77.334,77.016,77.11,94108
2012-01-07,77.11,77.118,76.97,76.992,11634
2012-01-09,76.846,77.006,76.769,76.847,47103
2012-01-10,76.847,76.913,76.764,76.791,68645
2012-01-11,76.792,77.041,76.781,76.914,74805
2012-01-12,76.914,76.979,76.668,76.754,81819
2012-01-13,76.754,77.004,76.66,76.977,84079
2012-01-14,76.981,76.984,76.855,76.949,10824
2012-01-16,76.975,77.121,76.693,76.702,47279
2012-01-17,76.703,76.876,76.549,76.803,75807
2012-01-18,76.803,76.87,76.652,76.792,74667
2012-01-19,76.792,77.085,76.683,77.071,77031
2012-01-20,77.069,77.319,77.042,77.114,86662
2012-01-21,77.114,77.151,76.903,76.969,16058
2012-01-23,76.974,77.08,76.86,77.011,48849
2012-01-24,77.008,77.852,76.88,77.711,66890
2012-01-25,77.714,78.281,77.612,78.22,86103
2012-01-26,78.22,78.222,77.285,77.304,98503
2012-01-27,77.307,77.51,76.715,76.728,93508
2012-01-28,76.728,76.774,76.651,76.675,15886
2012-01-30,76.65,76.774,76.314,76.383,69410
2012-01-31,76.383,76.415,76.157,76.247,106684
2012-02-01,76.245,76.345,76.022,76.129,84751
2012-02-02,76.129,76.351,76.043,76.155,80389
2012-02-03,76.155,76.736,76.095,76.569,79825
2012-02-04,76.57,76.618,76.485,76.593,13542
2012-02-06,76.591,76.8,76.493,76.585,55444
2012-02-07,76.585,76.966,76.513,76.87,68758
2012-02-08,76.869,77.185,76.707,76.894,78035
2012-02-09,76.894,77.42,76.83,77.322,84400
2012-02-10,77.32,77.805,77.292,77.637,82942
2012-02-11,77.632,77.681,77.552,77.6,12150
2012-02-13,77.558,77.778,77.393,77.415,56006
2012-02-14,77.415,78.463,77.362,78.416,89472
2012-02-15,78.416,78.66,78.193,78.329,84376
2012-02-16,78.332,78.943,78.179,78.835,78066
2012-02-17,78.835,79.397,78.757,79.359,78917
2012-02-18,79.359,79.607,79.268,79.538,16475
2012-02-20,79.578,79.883,79.36,79.474,66338
2012-02-21,79.474,79.848,79.455,79.742,71969
2012-02-22,79.742,80.375,79.651,80.321,77888
2012-02-23,80.321,80.402,80.04,80.192,70649
2012-02-24,80.19,80.784,79.854,80.679,84344
2012-02-25,80.679,81.208,80.674,81.182,18554
2012-02-27,81.254,81.667,80.131,80.455,92916
2012-02-28,80.454,80.783,80.013,80.522,115907
2012-02-29,80.524,80.966,80.251,80.96,99167
2012-03-01,80.963,81.392,80.837,80.982,113544
2012-03-02,80.983,81.731,80.977,81.543,93033
2012-03-03,81.544,81.868,81.509,81.789,19034
2012-03-05,81.764,81.861,81.154,81.411,71664
2012-03-06,81.411,81.583,80.731,80.737,102762
2012-03-07,80.739,80.961,80.58,80.835,100898
2012-03-08,80.836,81.73,80.808,81.402,95382
2012-03-09,81.402,82.519,81.389,82.351,98201
2012-03-10,82.348,82.639,82.334,82.47,19039
2012-03-12,82.487,82.53,82.112,82.213,65658
2012-03-13,82.212,82.853,81.967,82.663,90908
2012-03-14,82.668,83.793,82.66,83.78,96319
2012-03-15,83.781,84.178,83.194,83.279,104764
2012-03-16,83.282,83.941,83.182,83.341,96166
2012-03-17,83.341,83.479,83.296,83.435,11449
2012-03-19,83.379,83.567,83.019,83.307,71734
2012-03-20,83.307,83.829,83.275,83.623,74406
2012-03-21,83.623,84.093,83.513,83.631,92616
2012-03-22,83.629,83.756,82.48,82.506,137579
2012-03-23,82.502,82.949,81.972,82.352,117776
2012-03-24,82.35,82.562,82.317,82.32,16240
2012-03-26,82.401,83.002,82.37,82.843,89951
2012-03-27,82.847,83.385,82.641,83.154,98840
2012-03-28,83.154,83.214,82.605,82.742,102669
2012-03-29,82.742,82.967,81.904,82.289,113043
2012-03-30,82.289,82.5,81.83,82.41,107569
2012-03-31,82.412,82.879,82.353,82.78,23191
2012-04-02,83.021,83.302,81.874,82.16,105770
2012-04-03,82.162,82.409,81.551,82.176,95740
2012-04-04,82.178,82.991,82.06,82.594,122134
2012-04-05,82.626,82.67,81.826,82.328,99068
2012-04-06,82.332,82.553,81.305,81.558,56972
2012-04-07,81.558,81.638,81.455,81.615,7707
2012-04-09,81.476,81.582,81.195,81.356,61475
2012-04-10,81.355,81.862,80.848,80.948,114586
2012-04-11,80.948,81.12,80.568,80.877,116910
2012-04-12,80.878,81.129,80.784,80.872,98835
2012-04-13,80.872,81.195,80.734,80.995,90060
2012-04-14,80.994,81.131,80.82,80.912,15852
2012-04-16,80.844,80.995,80.293,80.462,85390
2012-04-17,80.459,80.8,80.332,80.727,94995
2012-04-18,80.728,81.563,80.706,81.295,100932
2012-04-19,81.295,81.734,81.168,81.573,100565
2012-04-20,81.573,81.777,81.442,81.6,89226
2012-04-21,81.6,81.62,81.471,81.498,10064
2012-04-23,81.507,81.663,80.972,81.158,76137
2012-04-24,81.161,81.262,80.854,81.208,83199
2012-04-25,81.209,81.559,81.07,81.332,92317
2012-04-26,81.331,81.692,80.663,80.789,107601
2012-04-27,80.789,81.438,80.413,80.481,131279
2012-04-28,80.483,80.491,80.212,80.251,11871
2012-04-30,80.256,80.387,79.733,79.805,62935
2012-05-01,79.805,80.299,79.64,80.171,74648
2012-05-02,80.17,80.61,80.041,80.193,91135
2012-05-03,80.193,80.549,80.095,80.36,63712
2012-05-04,80.36,80.39,79.815,79.843,64496
2012-05-05,79.843,79.904,79.797,79.839,9243
2012-05-07,79.821,79.997,79.639,79.875,76635
2012-05-08,79.876,80.076,79.709,79.79,88758
2012-05-09,79.79,79.938,79.428,79.645,95533
2012-05-10,79.645,79.978,79.594,79.916,96066
2012-05-11,79.915,80.015,79.726,79.861,99065
2012-05-12,79.861,79.945,79.842,79.918,10287
2012-05-14,79.969,80.182,79.68,79.835,95829
2012-05-15,79.834,80.138,79.809,80.088,109365
2012-05-16,80.088,80.551,80.069,80.328,136473
2012-05-17,80.328,80.391,79.201,79.259,129861
2012-05-18,79.259,79.461,79.035,79.138,147037
2012-05-19,79.137,79.142,78.994,79.002,23129
2012-05-21,79.084,79.445,79.083,79.308,96208
2012-05-22,79.308,79.986,79.251,79.981,120529
2012-05-23,79.978,80.145,79.212,79.326,160109
2012-05-24,79.329,79.565,79.259,79.474,134442
2012-05-25,79.474,79.82,79.428,79.641,119050
2012-05-26,79.641,79.678,79.603,79.673,12762
2012-05-28,79.703,79.712,79.33,79.435,78124
2012-05-29,79.435,79.637,79.36,79.44,101024
2012-05-30,79.44,79.566,78.865,78.961,139720
2012-05-31,78.961,79.127,78.21,78.286,142784
2012-06-01,78.287,78.707,77.66,78.206,167476
2012-06-02,78.207,78.258,77.959,77.986,26322
2012-06-04,78.073,78.428,77.984,78.299,94965
2012-06-05,78.299,78.962,78.103,78.571,129189
2012-06-06,78.573,79.279,78.573,79.104,149503
2012-06-07,79.104,79.79,79.039,79.671,147023
2012-06-08,79.669,79.751,79.11,79.471,143205
2012-06-09,79.47,79.5,79.291,79.449,17601
2012-06-11,79.609,79.72,79.355,79.506,111472
2012-06-12,79.505,79.69,79.166,79.444,139067
2012-06-13,79.444,79.742,79.314,79.348,98527
2012-06-14,79.348,79.49,79.158,79.289,108386
2012-06-15,79.289,79.507,78.607,78.653,125756
2012-06-16,78.655,78.757,78.615,78.647,14731
2012-06-18,78.792,79.304,78.792,78.956,111684
2012-06-19,78.956,79.138,78.844,78.92,82875
2012-06-20,78.921,79.575,78.791,79.539,89188
2012-06-21,79.539,80.33,79.357,80.182,123398
2012-06-22,80.178,80.566,80.005,80.518,106729
2012-06-23,80.516,80.545,80.392,80.407,9979
2012-06-25,80.405,80.619,79.437,79.505,78003
2012-06-26,79.505,79.785,79.23,79.464,96061
2012-06-27,79.465,79.864,79.352,79.829,83638
2012-06-28,79.827,79.848,79.217,79.348,88760
2012-06-29,79.347,79.974,79.13,79.815,123354
2012-06-30,79.815,79.987,79.768,79.806,17461
2012-07-02,79.854,79.974,79.31,79.414,81193
2012-07-03,79.416,79.928,79.402,79.775,80371
2012-07-04,79.778,79.895,79.591,79.802,60998
2012-07-05,79.801,80.092,79.558,79.951,90964
2012-07-06,79.951,80.02,79.495,79.606,85964
2012-07-07,79.606,79.712,79.574,79.632,14563
2012-07-09,79.605,79.768,79.423,79.66,53966
2012-07-10,79.658,79.681,79.21,79.437,76156
2012-07-11,79.437,79.758,79.13,79.7,76414
2012-07-12,79.701,79.944,79.176,79.293,98567
2012-07-13,79.292,79.391,79.07,79.203,72100
2012-07-14,79.204,79.281,79.141,79.159,10026
2012-07-16,79.272,79.282,78.685,78.799,52112
2012-07-17,78.801,79.171,78.772,79.04,74556
2012-07-18,79.04,79.152,78.774,78.794,74922
2012-07-19,78.795,78.842,78.427,78.603,73276
2012-07-20,78.602,78.8,78.464,78.496,70239
2012-07-21,78.494,78.521,78.446,78.453,10390
2012-07-23,78.432,78.527,77.935,78.385,69807
2012-07-24,78.385,78.455,78.097,78.192,69140
2012-07-25,78.194,78.276,78.068,78.211,73601
2012-07-26,78.211,78.279,77.987,78.235,75424
2012-07-27,78.235,78.643,78.074,78.551,80814
2012-07-28,78.551,78.675,78.415,78.431,15263
2012-07-30,78.446,78.539,78.118,78.202,62929
2012-07-31,78.202,78.303,78.039,78.101,64960
2012-08-01,78.102,78.254,77.905,78.196,64442
2012-08-02,78.194,78.537,78.054,78.226,83401
2012-08-03,78.228,78.773,78.07,78.595,77882
2012-08-04,78.596,78.629,78.43,78.452,10577
2012-08-06,78.59,78.639,78.157,78.173,56290
2012-08-07,78.173,78.729,78.142,78.705,66706
2012-08-08,78.705,78.735,78.234,78.438,71123
2012-08-09,78.437,78.789,78.289,78.643,80747
2012-08-10,78.645,78.715,78.159,78.242,70215
2012-08-11,78.242,78.292,78.195,78.266,6553
2012-08-13,78.201,78.37,78.162,78.344,45864
2012-08-14,78.343,78.933,78.28,78.815,63948
2012-08-15,78.814,79.049,78.592,78.887,68043
2012-08-16,78.887,79.404,78.85,79.247,76186
2012-08-17,79.247,79.573,79.215,79.505,67139
2012-08-18,79.503,79.562,79.471,79.545,7096
2012-08-20,79.545,79.657,79.318,79.409,53379
2012-08-21,79.409,79.524,79.249,79.426,65221
2012-08-22,79.424,79.437,79.152,79.193,66359
2012-08-23,79.194,79.198,78.283,78.471,90375
2012-08-24,78.47,78.714,78.441,78.647,66945
2012-08-25,78.647,78.721,78.614,78.655,8494
2012-08-27,78.694,78.839,78.61,78.673,34782
2012-08-28,78.673,78.77,78.455,78.501,62150
2012-08-29,78.504,78.787,78.457,78.723,55672
2012-08-30,78.724,78.755,78.495,78.551,54112
2012-08-31,78.551,78.658,78.188,78.302,73612
2012-09-01,78.303,78.377,78.239,78.368,11160
2012-09-03,78.335,78.4,78.191,78.295,39655
2012-09-04,78.295,78.467,78.234,78.35,61686
2012-09-05,78.35,78.533,78.3,78.344,63952
2012-09-06,78.344,79.033,78.34,78.954,74645
2012-09-07,78.954,79.021,78.013,78.136,88932
2012-09-08,78.137,78.295,78.123,78.224,12741
2012-09-10,78.232,78.328,78.181,78.244,47797
2012-09-11,78.243,78.297,77.732,77.777,71278
2012-09-12,77.779,77.963,77.7,77.867,91566
2012-09-13,77.867,77.924,77.365,77.411,69843
2012-09-14,77.411,78.328,77.16,78.221,125313
2012-09-15,78.221,78.39,78.208,78.38,16575
2012-09-17,78.33,78.924,78.164,78.682,64801
2012-09-18,78.682,78.793,78.485,78.6,78713
2012-09-19,78.6,79.215,78.256,78.407,126925
2012-09-20,78.407,78.457,78.018,78.312,95502
2012-09-21,78.312,78.367,78.12,78.171,78953
2012-09-22,78.171,78.19,78.077,78.156,7709
2012-09-24,78.136,78.185,77.81,77.902,48485
2012-09-25,77.903,77.928,77.657,77.909,60472
2012-09-26,77.907,77.922,77.588,77.781,63883
2012-09-27,77.778,77.798,77.579,77.623,53164
2012-09-28,77.622,77.964,77.434,77.918,76977
2012-09-29,77.919,78.105,77.858,77.921,17396
2012-10-01,77.97,78.148,77.789,78,60129
2012-10-02,78.001,78.212,77.952,78.009,61391
2012-10-03,78.007,78.582,77.972,78.57,71661
2012-10-04,78.57,78.715,78.392,78.444,69527
2012-10-05,78.445,78.871,78.274,78.662,79468
2012-10-06,78.662,78.714,78.605,78.648,11319
2012-10-08,78.64,78.758,78.078,78.136,43979
2012-10-09,78.127,78.433,78.092,78.231,62310
2012-10-10,78.231,78.369,78.182,78.262,58706
2012-10-11,78.261,78.586,77.945,78.431,83894
2012-10-12,78.433,78.533,78.273,78.312,65811
2012-10-13,78.31,78.446,78.302,78.446,8970
2012-10-15,78.436,78.858,78.328,78.753,65139
2012-10-16,78.754,78.962,78.625,78.92,86483
2012-10-17,78.92,78.926,78.61,78.746,80137
2012-10-18,78.745,79.46,78.74,79.233,97489
2012-10-19,79.233,79.427,79.084,79.262,73096
2012-10-20,79.262,79.356,79.243,79.312,11162
2012-10-22,79.268,79.874,79.205,79.84,67091
2012-10-23,79.84,80.007,79.71,79.794,89676
2012-10-24,79.794,79.941,79.688,79.822,76309
2012-10-25,79.822,80.331,79.725,80.043,90038
2012-10-26,80.043,80.375,79.492,79.639,100203
2012-10-27,79.639,79.741,79.538,79.622,12763
2012-10-29,79.582,79.818,79.525,79.809,50687
2012-10-30,79.81,80.124,79.274,79.575,77691
2012-10-31,79.575,79.959,79.493,79.933,73549
2012-11-01,79.933,80.179,79.714,80.138,76905
2012-11-02,80.138,80.67,80.086,80.532,75348
2012-11-03,80.532,80.534,80.36,80.392,12178
2012-11-05,80.43,80.56,80.171,80.173,51724
2012-11-06,80.174,80.32,79.958,80.29,60750
2012-11-07,80.289,80.44,79.809,79.867,108342
2012-11-08,79.867,80.028,79.754,79.82,80357
2012-11-09,79.82,79.837,79.074,79.443,115114
2012-11-10,79.445,79.527,79.361,79.479,22119
2012-11-12,79.424,79.561,79.352,79.415,41270
2012-11-13,79.415,79.638,79.208,79.438,72533
2012-11-14,79.439,80.305,79.351,80.22,86815
2012-11-15,80.221,81.458,80.112,81.098,107753
2012-11-16,81.098,81.292,80.893,81.256,91318
2012-11-17,81.257,81.437,81.139,81.299,22505
2012-11-19,81.382,81.582,81.085,81.13,61420
2012-11-20,81.13,81.742,81.13,81.74,89429
2012-11-21,81.74,82.532,81.642,82.385,102271
2012-11-22,82.384,82.834,82.256,82.549,77741
2012-11-23,82.55,82.584,82.057,82.367,67149
2012-11-24,82.369,82.439,82.275,82.382,15120
2012-11-26,82.339,82.619,81.921,82.115,70324
2012-11-27,82.115,82.313,81.856,82.223,76968
2012-11-28,82.223,82.278,81.685,81.803,86305
2012-11-29,81.801,82.212,81.796,82.155,83964
2012-11-30,82.155,82.746,82.022,82.459,93952
2012-12-01,82.461,82.544,82.357,82.468,13915
2012-12-03,82.386,82.499,81.993,82.277,60044
2012-12-04,82.277,82.285,81.791,81.817,66880
2012-12-05,81.815,82.338,81.717,82.277,86287
2012-12-06,82.277,82.614,82.215,82.345,77114
2012-12-07,82.344,82.824,82.174,82.373,74305
2012-12-08,82.37,82.502,82.232,82.486,14907
2012-12-10,82.517,82.635,82.114,82.335,52946
2012-12-11,82.335,82.548,82.303,82.38,51478
2012-12-12,82.381,82.942,82.328,82.928,73495
2012-12-13,82.929,83.669,82.911,83.611,118151
2012-12-14,83.611,83.959,83.315,83.494,105473
2012-12-15,83.494,83.574,83.35,83.492,22812
2012-12-17,84.322,84.326,83.611,83.749,90726
2012-12-18,83.748,84.075,83.681,83.974,80416
2012-12-19,83.975,84.614,83.93,84.276,106103
2012-12-20,84.278,84.47,83.857,84.383,118690
2012-12-21,84.383,84.451,83.855,84.104,118732
2012-12-22,84.105,84.275,84.091,84.242,19093
2012-12-24,84.361,84.798,84.321,84.791,38871
2012-12-25,84.79,84.945,84.654,84.777,33774
2012-12-26,84.714,85.652,84.713,85.651,71203
2012-12-27,85.654,86.146,85.475,85.912,103679
2012-12-28,85.912,86.628,85.889,86.081,118695
2012-12-29,86.082,86.172,85.863,85.909,17014
2012-12-31,85.776,86.477,85.654,86.458,56628
2013-01-01,86.456,86.782,86.45,86.742,24480
2013-01-02,86.666,87.321,86.535,87.173,108622
2013-01-03,87.172,87.352,86.767,86.839,95340
2013-01-04,86.838,88.407,86.837,88.04,152580
2013-01-05,88.038,88.368,88.036,88.147,32944
2013-01-07,88.113,88.367,87.624,87.727,100679
2013-01-08,87.729,87.849,87.02,87.131,129179
2013-01-09,87.131,87.877,86.821,87.845,134287
2013-01-10,87.845,88.33,87.728,88.189,136476
2013-01-11,88.186,89.444,88.107,89.063,175006
2013-01-12,89.062,89.27,89.017,89.177,28616
2013-01-14,89.287,89.664,89.082,89.245,101830
2013-01-15,89.246,89.627,88.287,88.644,184198
2013-01-16,88.643,88.881,87.793,88.483,196641
2013-01-17,88.482,89.561,88.132,89.41,186649
2013-01-18,89.41,90.2,89.387,89.936,191850
2013-01-19,89.936,90.111,89.856,90.084,27176
2013-01-21,90.093,90.245,89.336,89.799,105986
2013-01-22,89.797,90.114,88.363,88.535,207118
2013-01-23,88.535,88.788,88.058,88.546,152240
2013-01-24,88.544,90.006,88.411,89.99,152505
2013-01-25,89.989,91.192,89.841,90.976,174505
2013-01-26,90.976,91.116,90.818,90.858,27994
2013-01-28,91.043,91.253,90.565,90.617,117821
2013-01-29,90.613,91.013,90.327,90.65,151799
2013-01-30,90.653,91.403,90.436,91.065,148131
2013-01-31,91.065,91.268,90.743,91.246,144441
2013-02-01,91.246,92.621,91.16,92.589,177047
2013-02-02,92.594,92.957,92.414,92.826,36901
2013-02-04,92.755,93.177,92.491,92.683,121972
2013-02-05,92.683,93.511,91.975,93.388,185501
2013-02-06,93.388,94.054,93.211,93.539,168938
2013-02-07,93.539,93.913,93.079,93.201,153183
2013-02-08,93.201,93.734,92.168,92.735,180663
2013-02-09,92.733,92.917,92.625,92.632,22769
2013-02-11,92.685,93.501,92.361,93.439,101274
2013-02-12,93.438,94.456,92.946,93.062,194893
2013-02-13,93.063,93.776,92.82,93.463,169890
2013-02-14,93.463,93.708,92.937,93.054,157031
2013-02-15,93.05,93.837,92.223,93.801,204972
2013-02-16,93.799,93.807,93.312,93.488,33903
2013-02-18,93.744,94.211,93.706,93.969,105058
2013-02-19,93.969,94.005,93.354,93.515,125281
2013-02-20,93.515,93.819,93.135,93.687,138184
2013-02-21,93.684,94.033,92.793,92.877,173945
2013-02-22,92.875,93.512,92.771,93.222,150841
2013-02-23,93.225,93.501,93.213,93.402,26597
2013-02-25,94.52,94.557,93.668,93.795,133359
2013-02-26,93.795,93.799,90.854,91.694,303822
2013-02-27,91.684,92.259,91.129,91.604,198221
2013-02-28,91.604,92.667,91.602,92.266,171009
2013-03-01,92.261,93.5,92.229,93.447,156291
2013-03-02,93.45,93.68,93.19,93.555,41042
2013-03-04,93.556,93.723,93.26,93.272,111923
2013-03-05,93.274,93.537,92.914,93.34,137837
