Date,Open,High,Low,Close,Volume
2010-09-04,1.545,1.5468,1.5429,1.54495,39563
2010-09-06,1.543,1.54885,1.5345,1.5403,148464
2010-09-07,1.5403,1.54235,1.52965,1.5313,260711
2010-09-08,1.5313,1.55325,1.5313,1.55105,339234
2010-09-09,1.55105,1.55145,1.53755,1.54455,297930
2010-09-10,1.54455,1.5466,1.53645,1.53845,278712
2010-09-11,1.53845,1.5391,1.5344,1.5356,46157
2010-09-13,1.53555,1.54875,1.53485,1.5464,195146
2010-09-14,1.54645,1.5567,1.5347,1.55565,253736
2010-09-15,1.55565,1.56385,1.54485,1.56385,276741
2010-09-16,1.56385,1.5651,1.55375,1.56095,252674
2010-09-17,1.56095,1.5728,1.5595,1.5632,241330
2010-09-18,1.5632,1.56475,1.56115,1.5626,39014
2010-09-20,1.56482,1.5685,1.55535,1.5562,177890
2010-09-21,1.5562,1.55855,1.5503,1.5549,238211
2010-09-22,1.5549,1.5715,1.55305,1.56465,266869
2010-09-23,1.56465,1.57405,1.5611,1.5721,226162
2010-09-24,1.5721,1.58435,1.564,1.58265,206052
2010-09-25,1.58265,1.5839,1.58035,1.58135,40270
2010-09-27,1.5815,1.58665,1.5787,1.5849,227537
2010-09-28,1.58495,1.5895,1.57185,1.58055,318910
2010-09-29,1.58055,1.5874,1.57615,1.5807,364094
2010-09-30,1.58065,1.59225,1.5695,1.57275,336373
2010-10-01,1.5728,1.58725,1.5669,1.58265,276926
2010-10-02,1.58265,1.58465,1.58095,1.5817,42562
2010-10-04,1.57983,1.587,1.57485,1.58495,170574
2010-10-05,1.58495,1.59295,1.57515,1.59135,248784
2010-10-06,1.59135,1.5939,1.5833,1.59015,303228
2010-10-07,1.59015,1.60175,1.58465,1.5928,250601
2010-10-08,1.59275,1.596,1.5823,1.5949,225598
2010-10-09,1.5949,1.5965,1.5937,1.59615,31792
2010-10-11,1.59503,1.5963,1.58835,1.58835,220776
2010-10-12,1.58835,1.59165,1.578,1.57975,304825
2010-10-13,1.57975,1.58875,1.5755,1.5841,300865
2010-10-14,1.5841,1.6066,1.58365,1.599,295355
2010-10-15,1.59915,1.61055,1.5971,1.60245,224904
2010-10-16,1.6024,1.6033,1.5975,1.599,38389
2010-10-18,1.59722,1.60035,1.5837,1.59045,205579
2010-10-19,1.5904,1.5942,1.5697,1.57375,296213
2010-10-20,1.57375,1.5867,1.565,1.5856,254326
2010-10-21,1.58545,1.58775,1.57275,1.57505,269069
2010-10-22,1.57505,1.5758,1.5652,1.56745,246948
2010-10-23,1.56745,1.5695,1.56625,1.56835,35682
2010-10-25,1.5678,1.57716,1.56612,1.57462,161015
2010-10-26,1.57462,1.58956,1.56904,1.58683,101836
2010-10-27,1.58683,1.58698,1.57574,1.57796,106890
2010-10-28,1.57796,1.59776,1.573,1.59431,120258
2010-10-29,1.59425,1.60202,1.58769,1.60193,104406
2010-10-30,1.60202,1.6044,1.60076,1.60355,19136
2010-11-01,1.60428,1.60886,1.59898,1.6048,76886
2010-11-02,1.6048,1.60792,1.59614,1.60071,99415
2010-11-03,1.6008,1.61561,1.60065,1.60785,105094
2010-11-04,1.60781,1.62981,1.6031,1.62811,109843
2010-11-05,1.62811,1.62942,1.61661,1.62103,103943
2010-11-06,1.62095,1.62351,1.61783,1.61783,19394
2010-11-08,1.61943,1.62122,1.61039,1.61426,74939
2010-11-09,1.61409,1.61833,1.60652,1.61157,101816
2010-11-10,1.61152,1.61187,1.59515,1.6027,107501
2010-11-11,1.60284,1.61786,1.60231,1.61557,100851
2010-11-12,1.61557,1.61709,1.59859,1.61518,103392
2010-11-13,1.61517,1.61833,1.61118,1.61122,24733
2010-11-15,1.61448,1.61529,1.60411,1.6067,45873
2010-11-16,1.60676,1.60851,1.58959,1.59102,57044
2010-11-17,1.59095,1.59381,1.58384,1.59184,60176
2010-11-18,1.59178,1.60289,1.58871,1.59893,61393
2010-11-19,1.59894,1.60937,1.59358,1.59531,55354
2010-11-20,1.59525,1.59895,1.59411,1.59767,11203
2010-11-22,1.59791,1.60841,1.59389,1.59428,36438
2010-11-23,1.59438,1.59662,1.58507,1.58745,63435
2010-11-24,1.58735,1.58737,1.57412,1.57811,64554
2010-11-25,1.57811,1.57964,1.57254,1.57629,70242
2010-11-26,1.57629,1.57805,1.56099,1.56099,48031
2010-11-27,1.56099,1.56222,1.55753,1.55907,8920
2010-11-29,1.55889,1.56461,1.55273,1.5529,65320
2010-11-30,1.55293,1.55767,1.54841,1.55711,142603
2010-12-01,1.55734,1.56481,1.55471,1.55699,136953
2010-12-02,1.55699,1.56671,1.55112,1.55529,135782
2010-12-03,1.55529,1.57201,1.55512,1.57189,134491
2010-12-04,1.57183,1.57869,1.57033,1.57683,26866
2010-12-06,1.57571,1.57737,1.5655,1.5685,83547
2010-12-07,1.56851,1.58215,1.56665,1.5816,119608
2010-12-08,1.5816,1.58356,1.56677,1.57733,139606
2010-12-09,1.57726,1.58403,1.57246,1.57271,122957
2010-12-10,1.5727,1.58614,1.57108,1.57933,111268
2010-12-11,1.57931,1.58185,1.57754,1.58002,21676
2010-12-13,1.57943,1.58665,1.57189,1.58556,97075
2010-12-14,1.58555,1.59103,1.57387,1.57847,135505
2010-12-15,1.57845,1.58136,1.56173,1.5621,145319
2010-12-16,1.56203,1.56314,1.55301,1.55944,127653
2010-12-17,1.55951,1.56458,1.54663,1.54687,117563
2010-12-18,1.54686,1.55464,1.54538,1.55324,24095
2010-12-20,1.55141,1.55759,1.54756,1.5497,92421
2010-12-21,1.54966,1.55675,1.54528,1.5475,117601
2010-12-22,1.54753,1.54931,1.53762,1.53979,110595
2010-12-23,1.53977,1.54361,1.53559,1.54006,96872
2010-12-24,1.54006,1.54748,1.53911,1.54404,61302
2010-12-25,1.54401,1.54477,1.54262,1.54375,5571
2010-12-27,1.54363,1.54566,1.53825,1.53828,56613
2010-12-28,1.53834,1.55104,1.53679,1.53776,88083
2010-12-29,1.53776,1.54475,1.53439,1.54233,94042
2010-12-30,1.54234,1.55348,1.53867,1.53901,90395
2010-12-31,1.53902,1.56639,1.53666,1.56554,92445
2011-01-01,1.5655,1.56556,1.55561,1.56081,17221
2011-01-03,1.55626,1.55832,1.54334,1.54649,74002
2011-01-04,1.5465,1.56452,1.54536,1.55947,118821
2011-01-05,1.55949,1.56269,1.54504,1.54627,128585
2011-01-06,1.54631,1.55629,1.54627,1.54786,126894
2011-01-07,1.54781,1.55784,1.54056,1.55691,131452
2011-01-08,1.55687,1.55719,1.55347,1.55431,31002
2011-01-10,1.55185,1.55711,1.54745,1.55698,93747
2011-01-11,1.55698,1.56025,1.5512,1.55685,116499
2011-01-12,1.55682,1.56998,1.55661,1.5696,131228
2011-01-13,1.56968,1.58592,1.56922,1.58533,142849
2011-01-14,1.58533,1.58855,1.58104,1.58798,131470
2011-01-15,1.58801,1.58878,1.58578,1.58661,26888
2011-01-17,1.5862,1.59541,1.58348,1.59071,91375
2011-01-18,1.59071,1.60586,1.58696,1.59844,139316
2011-01-19,1.59844,1.60371,1.59307,1.59846,140291
2011-01-20,1.59847,1.6009,1.58371,1.58406,150841
2011-01-21,1.58414,1.60023,1.5841,1.59885,133172
2011-01-22,1.59888,1.60161,1.59782,1.5996,26640
2011-01-24,1.6003,1.60077,1.59204,1.60025,92733
2011-01-25,1.60021,1.60159,1.57507,1.58239,133447
2011-01-26,1.58237,1.59006,1.57688,1.58843,137482
2011-01-27,1.58839,1.59897,1.58514,1.59385,134259
2011-01-28,1.59384,1.59661,1.58253,1.58436,123181
2011-01-29,1.58435,1.58721,1.58252,1.58577,27884
2011-01-31,1.58474,1.60265,1.58207,1.60155,101924
2011-02-01,1.60154,1.61524,1.60028,1.61524,148666
2011-02-02,1.6153,1.62303,1.61189,1.61918,149235
2011-02-03,1.61918,1.62773,1.61209,1.61434,163432
2011-02-04,1.61434,1.61713,1.60359,1.60572,155418
2011-02-05,1.60578,1.61099,1.60523,1.61099,37260
2011-02-07,1.60964,1.61845,1.60892,1.61108,118973
2011-02-08,1.61111,1.61617,1.60272,1.60968,169658
2011-02-09,1.60967,1.6124,1.60324,1.61133,149052
2011-02-10,1.61133,1.61188,1.60055,1.60785,152596
2011-02-11,1.60784,1.6137,1.59628,1.59994,156033
2011-02-12,1.59998,1.60348,1.59709,1.6005,33959
2011-02-14,1.59851,1.60768,1.59808,1.59934,133870
2011-02-15,1.59934,1.61704,1.59919,1.61603,197232
2011-02-16,1.61606,1.61843,1.5986,1.60397,192497
2011-02-17,1.60398,1.6176,1.60351,1.61501,192668
2011-02-18,1.61504,1.62459,1.61469,1.62063,184341
2011-02-19,1.62075,1.62625,1.62055,1.62501,40052
2011-02-21,1.62549,1.62572,1.62034,1.62192,100455
2011-02-22,1.62191,1.62413,1.61319,1.61788,179975
2011-02-23,1.61788,1.62731,1.61005,1.62368,176037
2011-02-24,1.62369,1.62539,1.60844,1.6111,205910
2011-02-25,1.61109,1.61599,1.60304,1.60718,189884
2011-02-26,1.60721,1.61178,1.60583,1.61163,35583
2011-02-28,1.61157,1.6271,1.60714,1.62668,149939
2011-03-01,1.62666,1.63286,1.62435,1.63076,192935
2011-03-02,1.63081,1.63438,1.62144,1.63225,186470
2011-03-03,1.63225,1.6336,1.62547,1.62797,173187
2011-03-04,1.62795,1.6305,1.62349,1.62636,161813
2011-03-05,1.62636,1.62781,1.62378,1.62666,40561
2011-03-07,1.62754,1.63409,1.62131,1.62306,119179
2011-03-08,1.62305,1.62317,1.6125,1.61562,133477
2011-03-09,1.6156,1.62426,1.61374,1.6213,146360
2011-03-10,1.62131,1.62168,1.60441,1.60449,186586
2011-03-11,1.60445,1.60773,1.59766,1.60144,188045
2011-03-12,1.60146,1.60869,1.60133,1.60796,45508
2011-03-14,1.60875,1.61813,1.60268,1.61786,155855
2011-03-15,1.61781,1.61986,1.59774,1.6063,221497
2011-03-16,1.6063,1.61308,1.602,1.60274,213995
2011-03-17,1.60269,1.61695,1.5981,1.61421,238364
2011-03-18,1.6142,1.61908,1.606,1.61857,215818
2011-03-19,1.61855,1.62559,1.61813,1.62296,34841
2011-03-21,1.62301,1.62936,1.6203,1.62741,136050
2011-03-22,1.62745,1.64003,1.62713,1.63857,173436
2011-03-23,1.63862,1.63938,1.62181,1.6245,174611
2011-03-24,1.62446,1.62664,1.61348,1.61589,167683
2011-03-25,1.61591,1.61639,1.60519,1.60845,166909
2011-03-26,1.60848,1.60869,1.60072,1.60385,34098
2011-03-28,1.60003,1.60372,1.5936,1.60213,138209
2011-03-29,1.60211,1.60423,1.59422,1.59809,158019
2011-03-30,1.5981,1.60824,1.5974,1.60369,176693
2011-03-31,1.6037,1.61504,1.60157,1.6047,178678
2011-04-01,1.6047,1.61303,1.59717,1.61302,174241
2011-04-02,1.613,1.6132,1.61051,1.61096,27943
2011-04-04,1.61073,1.6176,1.61,1.61267,129285
2011-04-05,1.61267,1.62833,1.6091,1.62805,165752
2011-04-06,1.62809,1.63631,1.62566,1.63121,186791
2011-04-07,1.63121,1.63504,1.62626,1.6302,171922
2011-04-08,1.63023,1.64272,1.6294,1.63388,171621
2011-04-09,1.63386,1.63929,1.63238,1.63786,32128
2011-04-11,1.63703,1.64256,1.6313,1.63844,130929
2011-04-12,1.63844,1.63881,1.6227,1.6261,192779
2011-04-13,1.6261,1.63089,1.62366,1.62821,161890
2011-04-14,1.62833,1.63843,1.6243,1.63481,183162
2011-04-15,1.63481,1.63724,1.62926,1.63225,155330
2011-04-16,1.63228,1.63299,1.62912,1.63223,24421
2011-04-18,1.63066,1.63282,1.61653,1.62274,152417
2011-04-19,1.62295,1.63364,1.62191,1.63129,184375
2011-04-20,1.63132,1.64253,1.6307,1.64029,183182
2011-04-21,1.64029,1.65992,1.63859,1.65696,188788
2011-04-22,1.65696,1.65697,1.65027,1.65128,59451
2011-04-23,1.65128,1.65281,1.65006,1.65006,5301
2011-04-25,1.65253,1.65515,1.64672,1.64946,92188
2011-04-26,1.64946,1.65316,1.64311,1.64636,161412
2011-04-27,1.64635,1.65805,1.64344,1.65284,183276
2011-04-28,1.65284,1.67453,1.65002,1.66344,188285
2011-04-29,1.66343,1.66903,1.6623,1.66903,115391
2011-04-30,1.66903,1.67218,1.66902,1.67023,21650
2011-05-02,1.6709,1.67376,1.66429,1.66882,108717
2011-05-03,1.66882,1.66939,1.64673,1.65342,161580
2011-05-04,1.65343,1.65736,1.64519,1.65216,191934
2011-05-05,1.65216,1.65433,1.64043,1.64238,201210
2011-05-06,1.64238,1.64634,1.63549,1.6413,219131
2011-05-07,1.64141,1.64194,1.63552,1.63643,48937
2011-05-09,1.63509,1.64065,1.62697,1.63364,160934
2011-05-10,1.63364,1.6421,1.6322,1.63292,197163
2011-05-11,1.63284,1.65168,1.63158,1.64097,196388
2011-05-12,1.64097,1.64168,1.62341,1.62883,221945
2011-05-13,1.62884,1.63213,1.61735,1.61766,189934
2011-05-14,1.61768,1.62024,1.61463,1.61932,36852
2011-05-16,1.62085,1.62541,1.61598,1.62381,147410
2011-05-17,1.62379,1.63027,1.61743,1.62044,186853
2011-05-18,1.62044,1.62876,1.61052,1.61473,189393
2011-05-19,1.61471,1.62075,1.61302,1.61775,182795
2011-05-20,1.61774,1.62738,1.61663,1.62199,174351
2011-05-21,1.62201,1.63047,1.62133,1.62247,34499
2011-05-23,1.62229,1.62324,1.60875,1.61009,152340
2011-05-24,1.61007,1.62086,1.6058,1.61832,189635
2011-05-25,1.61828,1.62929,1.61322,1.62762,183011
2011-05-26,1.6276,1.63763,1.62626,1.63439,174970
2011-05-27,1.6344,1.6509,1.63415,1.64923,180887
2011-05-28,1.64926,1.65117,1.64586,1.65033,25849
2011-05-30,1.64954,1.65116,1.64499,1.64516,71530
2011-05-31,1.64516,1.65464,1.64315,1.64386,143563
2011-06-01,1.64385,1.64952,1.63753,1.63893,164447
2011-06-02,1.63896,1.64174,1.6305,1.63231,165415
2011-06-03,1.6323,1.63974,1.62838,1.63959,163392
2011-06-04,1.63951,1.64375,1.6386,1.64221,28340
2011-06-06,1.64056,1.64598,1.63423,1.63608,126144
2011-06-07,1.63609,1.64718,1.63237,1.64418,159538
2011-06-08,1.64418,1.64546,1.63477,1.63785,156471
2011-06-09,1.63787,1.64655,1.63576,1.638,165485
2011-06-10,1.63799,1.63839,1.62125,1.62518,169232
2011-06-11,1.62518,1.62551,1.62199,1.6226,27003
2011-06-13,1.62308,1.63438,1.62154,1.63061,125165
2011-06-14,1.63062,1.64411,1.6282,1.63858,177139
2011-06-15,1.63858,1.63948,1.62023,1.62164,161619
2011-06-16,1.62164,1.62246,1.60783,1.61281,199353
2011-06-17,1.61283,1.6195,1.60934,1.61843,171403
2011-06-18,1.61843,1.61988,1.61475,1.61893,30365
2011-06-20,1.61603,1.62348,1.61088,1.62046,130339
2011-06-21,1.62046,1.62532,1.61669,1.62301,153138
2011-06-22,1.62299,1.62623,1.60928,1.61297,158313
2011-06-23,1.61297,1.61397,1.5938,1.59756,190027
2011-06-24,1.59756,1.60464,1.5951,1.5983,175515
2011-06-25,1.59831,1.59913,1.59548,1.59565,27129
2011-06-27,1.59595,1.60115,1.59127,1.59704,147716
2011-06-28,1.59704,1.60434,1.5911,1.60142,182477
2011-06-29,1.60144,1.60728,1.59698,1.60674,171136
2011-06-30,1.60674,1.61178,1.59727,1.60655,177253
2011-07-01,1.60658,1.60956,1.59876,1.60685,160602
2011-07-02,1.60685,1.60824,1.60509,1.60683,26389
2011-07-04,1.6056,1.61397,1.6053,1.60901,94856
2011-07-05,1.60898,1.61277,1.59903,1.60836,131019
2011-07-06,1.60835,1.60904,1.59474,1.59967,161092
2011-07-07,1.59966,1.60177,1.59429,1.59657,155126
2011-07-08,1.59657,1.60775,1.59313,1.60282,157191
2011-07-09,1.60282,1.60563,1.60168,1.60563,28681
2011-07-11,1.60124,1.60416,1.58821,1.59305,141615
2011-07-12,1.59304,1.5947,1.578,1.59373,216402
2011-07-13,1.59373,1.61186,1.59035,1.61092,189095
2011-07-14,1.61092,1.61928,1.60866,1.61229,176325
2011-07-15,1.61228,1.61751,1.6076,1.6146,164380
2011-07-16,1.61456,1.61647,1.61114,1.61424,27400
2011-07-18,1.61082,1.6133,1.60049,1.60217,126488
2011-07-19,1.60212,1.61778,1.60166,1.61332,162320
2011-07-20,1.61331,1.6159,1.60684,1.61371,159937
2011-07-21,1.6137,1.63229,1.61208,1.62993,182720
2011-07-22,1.62998,1.63387,1.62643,1.63172,177155
2011-07-23,1.63171,1.63194,1.62933,1.62962,23501
2011-07-25,1.63292,1.63426,1.62613,1.62832,125625
2011-07-26,1.6283,1.64207,1.62654,1.63903,177028
2011-07-27,1.63903,1.64385,1.63293,1.63554,166834
2011-07-28,1.63555,1.63643,1.62938,1.63367,174912
2011-07-29,1.6337,1.647,1.62607,1.64538,183368
2011-07-30,1.64539,1.64589,1.64063,1.64209,28573
2011-08-01,1.64232,1.64746,1.6237,1.62755,149207
2011-08-02,1.62755,1.63288,1.6224,1.62848,177897
2011-08-03,1.62848,1.64245,1.62504,1.64047,214250
2011-08-04,1.64047,1.6439,1.62858,1.63055,207446
2011-08-05,1.63055,1.63924,1.62278,1.63613,229189
2011-08-06,1.63611,1.63965,1.6333,1.63875,48091
2011-08-08,1.64656,1.64749,1.62967,1.63524,194161
2011-08-09,1.63524,1.641,1.61753,1.61929,267141
2011-08-10,1.61929,1.63353,1.61229,1.61673,217693
2011-08-11,1.61672,1.62339,1.61107,1.62259,232385
2011-08-12,1.62257,1.63125,1.6166,1.62825,186487
2011-08-13,1.62824,1.6289,1.62674,1.62794,27361
2011-08-15,1.62768,1.64093,1.62553,1.63843,137167
2011-08-16,1.63846,1.64302,1.63223,1.6422,161308
2011-08-17,1.6422,1.65903,1.63469,1.65899,190355
2011-08-18,1.65898,1.6591,1.64201,1.64874,179993
2011-08-19,1.6487,1.66175,1.64439,1.65424,203197
2011-08-20,1.65423,1.65545,1.64551,1.64633,35162
2011-08-22,1.64659,1.65202,1.64354,1.64497,154571
2011-08-23,1.64497,1.65725,1.64464,1.65082,180204
2011-08-24,1.65082,1.65334,1.63712,1.63732,180040
2011-08-25,1.63733,1.63968,1.626,1.62864,171906
2011-08-26,1.62866,1.6341,1.62074,1.63194,174003
2011-08-27,1.63194,1.63784,1.63194,1.63671,27854
2011-08-29,1.63491,1.64541,1.6322,1.63958,106710
2011-08-30,1.63958,1.64202,1.62549,1.62775,146595
2011-08-31,1.62774,1.63337,1.62506,1.62676,154160
2011-09-01,1.62673,1.62808,1.61315,1.61771,166106
2011-09-02,1.61776,1.62531,1.61672,1.61881,150830
2011-09-03,1.61881,1.62274,1.61874,1.62145,27883
2011-09-05,1.61501,1.61854,1.60614,1.61038,120532
2011-09-06,1.61034,1.6195,1.59211,1.59517,164020
2011-09-07,1.59521,1.60389,1.59285,1.59458,181795
2011-09-08,1.59458,1.60825,1.59129,1.60195,175866
2011-09-09,1.60196,1.60338,1.58541,1.58679,204907
2011-09-10,1.58679,1.59045,1.58436,1.58796,39836
2011-09-12,1.58318,1.58855,1.5773,1.58123,171748
2011-09-13,1.58126,1.58691,1.57615,1.58024,214398
2011-09-14,1.58024,1.58348,1.5706,1.57703,202358
2011-09-15,1.57703,1.58679,1.573,1.58056,180151
2011-09-16,1.58054,1.58406,1.57449,1.58004,164585
2011-09-17,1.58003,1.58071,1.57716,1.57918,25321
2011-09-19,1.57313,1.57553,1.56328,1.56726,143237
2011-09-20,1.56724,1.57348,1.56544,1.57158,170531
2011-09-21,1.57158,1.57469,1.55786,1.56171,164999
2011-09-22,1.56171,1.56879,1.53274,1.53561,219413
2011-09-23,1.53561,1.54869,1.53302,1.54737,220735
2011-09-24,1.54741,1.54906,1.54232,1.54447,34536
2011-09-26,1.54754,1.55701,1.54318,1.55514,178390
2011-09-27,1.55512,1.57051,1.55021,1.56796,200461
2011-09-28,1.56794,1.56914,1.5607,1.56472,192508
2011-09-29,1.56472,1.57152,1.55424,1.56817,200602
2011-09-30,1.56824,1.56824,1.55321,1.56226,195320
2011-10-01,1.56224,1.56651,1.55794,1.55864,36971
2011-10-03,1.55464,1.55835,1.54504,1.54727,148920
2011-10-04,1.54727,1.54826,1.534,1.54012,229222
2011-10-05,1.54012,1.54944,1.53704,1.54342,226138
2011-10-06,1.54341,1.55013,1.52714,1.53958,225703
2011-10-07,1.53958,1.56457,1.5373,1.56263,205530
2011-10-08,1.56259,1.56275,1.55399,1.55535,39452
2011-10-10,1.55567,1.56836,1.55268,1.56806,158332
2011-10-11,1.56805,1.56883,1.558,1.55928,183394
2011-10-12,1.5593,1.57976,1.55424,1.57558,203637
2011-10-13,1.57562,1.57766,1.56659,1.57273,204468
2011-10-14,1.57274,1.58518,1.572,1.58065,194194
2011-10-15,1.58067,1.58335,1.57921,1.58175,26515
2011-10-17,1.58275,1.58477,1.57305,1.57769,156137
2011-10-18,1.57765,1.58207,1.56314,1.56527,203574
2011-10-19,1.56529,1.58472,1.56527,1.57977,215982
2011-10-20,1.57976,1.58099,1.56814,1.57235,207442
2011-10-21,1.57235,1.59611,1.57177,1.59433,204670
2011-10-22,1.59432,1.59731,1.59159,1.59516,33449
2011-10-24,1.59305,1.59995,1.58999,1.59841,150083
2011-10-25,1.5984,1.60386,1.5956,1.59915,190595
2011-10-26,1.59915,1.60413,1.58904,1.59031,168911
2011-10-27,1.59035,1.60849,1.5895,1.60791,213987
2011-10-28,1.60791,1.61517,1.6071,1.61277,199976
2011-10-29,1.61278,1.61388,1.61041,1.61243,29326
2011-10-31,1.61206,1.61444,1.59649,1.61394,180226
2011-11-01,1.61394,1.61659,1.58902,1.59443,238384
2011-11-02,1.59443,1.6047,1.59159,1.59712,223551
2011-11-03,1.59717,1.60401,1.5876,1.59581,227670
2011-11-04,1.59583,1.6061,1.59458,1.60237,201761
2011-11-05,1.60241,1.6063,1.60076,1.60305,40279
2011-11-07,1.60663,1.60788,1.59794,1.60297,152619
2011-11-08,1.60296,1.61124,1.60055,1.60877,188746
2011-11-09,1.60874,1.61293,1.591,1.59486,208423
2011-11-10,1.59485,1.59847,1.58682,1.58798,214973
2011-11-11,1.58802,1.60903,1.58798,1.60773,189205
2011-11-12,1.60774,1.60926,1.60526,1.6063,35437
2011-11-14,1.60873,1.60916,1.589,1.59006,150824
2011-11-15,1.59006,1.59315,1.5812,1.58178,203379
2011-11-16,1.58179,1.58444,1.5738,1.57905,225737
2011-11-17,1.57903,1.58019,1.56905,1.57899,239892
2011-11-18,1.57899,1.58876,1.57373,1.57903,251523
2011-11-19,1.57897,1.58064,1.57703,1.58043,51882
2011-11-21,1.57857,1.57964,1.56122,1.5625,172611
2011-11-22,1.56248,1.56911,1.55821,1.56474,233636
2011-11-23,1.56471,1.56683,1.5507,1.55144,239376
2011-11-24,1.55144,1.55657,1.54846,1.55059,213331
2011-11-25,1.55059,1.55179,1.54229,1.54832,196046
2011-11-26,1.54832,1.5492,1.54295,1.5437,30641
2011-11-28,1.54875,1.55942,1.54589,1.55441,179736
2011-11-29,1.55441,1.56561,1.54689,1.56102,229203
2011-11-30,1.561,1.57794,1.55257,1.57277,236194
2011-12-01,1.57272,1.57558,1.56364,1.5683,217697
2011-12-02,1.56829,1.57253,1.56133,1.56269,193173
2011-12-03,1.56271,1.56274,1.55763,1.55951,48430
2011-12-05,1.56249,1.57167,1.55855,1.57092,130583
2011-12-06,1.57092,1.57092,1.55908,1.56019,215948
2011-12-07,1.56013,1.57231,1.5561,1.56723,206862
2011-12-08,1.56729,1.57694,1.56099,1.56282,209334
2011-12-09,1.56287,1.57345,1.55845,1.56205,226889
2011-12-10,1.56204,1.56704,1.56204,1.56673,43450
2011-12-12,1.56531,1.56577,1.5537,1.56187,183766
2011-12-13,1.56187,1.56291,1.55346,1.55346,231279
2011-12-14,1.55351,1.55474,1.5409,1.54109,242575
2011-12-15,1.54109,1.55291,1.54101,1.54763,226779
2011-12-16,1.54764,1.55571,1.5476,1.55283,200423
2011-12-17,1.55288,1.55488,1.54831,1.55427,45527
2011-12-19,1.5542,1.55446,1.54645,1.55316,155577
2011-12-20,1.55318,1.57005,1.54925,1.56955,209967
2011-12-21,1.56957,1.57737,1.565,1.56618,217235
2011-12-22,1.56623,1.5728,1.56476,1.56881,186666
2011-12-23,1.56876,1.57073,1.56314,1.56406,135886
2011-12-24,1.56404,1.56446,1.55792,1.55847,23334
2011-12-26,1.55928,1.56455,1.55809,1.5625,23297
2011-12-27,1.56251,1.5685,1.55951,1.56718,78479
2011-12-28,1.56713,1.56915,1.54676,1.54703,135809
2011-12-29,1.54708,1.549,1.53617,1.53896,180219
2011-12-30,1.53903,1.55616,1.53672,1.55359,151888
2011-12-31,1.55376,1.55716,1.54916,1.55457,28264
2012-01-02,1.54957,1.55429,1.54671,1.5469,36083
2012-01-03,1.5469,1.56398,1.54689,1.56357,150664
2012-01-04,1.56363,1.56694,1.5579,1.56083,207105
2012-01-05,1.5608,1.56466,1.5467,1.54801,214630
2012-01-06,1.54805,1.55253,1.5375,1.54079,199163
2012-01-07,1.5408,1.54339,1.54057,1.54248,42426
2012-01-09,1.5423,1.54695,1.5395,1.54449,158891
2012-01-10,1.54449,1.55002,1.54189,1.5487,206150
2012-01-11,1.54867,1.54964,1.53398,1.53554,208851
2012-01-12,1.53553,1.53672,1.5279,1.53192,229783
2012-01-13,1.53194,1.54093,1.52336,1.52839,235937
2012-01-14,1.52847,1.5329,1.52781,1.53163,49258
2012-01-16,1.52775,1.53288,1.52749,1.53269,142352
2012-01-17,1.53269,1.54039,1.53093,1.53547,197460
2012-01-18,1.53547,1.54371,1.53209,1.54063,217478
2012-01-19,1.54064,1.54877,1.53962,1.54704,214269
2012-01-20,1.54718,1.554,1.545,1.55243,211937
2012-01-21,1.55243,1.55765,1.5521,1.55738,41742
2012-01-23,1.55535,1.56019,1.55164,1.55942,161236
2012-01-24,1.55942,1.55988,1.55327,1.55862,215001
2012-01-25,1.55862,1.56277,1.55314,1.55847,207531
2012-01-26,1.55845,1.5718,1.55527,1.56965,238174
2012-01-27,1.56963,1.57344,1.5641,1.56681,204730
2012-01-28,1.56682,1.5739,1.56656,1.57257,51155
2012-01-30,1.57305,1.57335,1.56536,1.56813,164447
2012-01-31,1.56809,1.57953,1.56699,1.57789,225713
2012-02-01,1.5779,1.58673,1.57061,1.58577,247184
2012-02-02,1.58577,1.58826,1.57988,1.58182,221134
2012-02-03,1.58183,1.586,1.575,1.57996,211155
2012-02-04,1.57987,1.58308,1.57767,1.58115,39896
2012-02-06,1.58102,1.5823,1.57298,1.57945,146254
2012-02-07,1.57942,1.58734,1.57878,1.58698,188517
2012-02-08,1.58698,1.59281,1.58007,1.58244,172230
2012-02-09,1.58242,1.58849,1.57915,1.5841,192858
2012-02-10,1.58418,1.58653,1.57367,1.57504,168968
2012-02-11,1.57503,1.57661,1.57298,1.57533,30455
2012-02-13,1.57757,1.58268,1.57575,1.57905,127126
2012-02-14,1.57906,1.5797,1.566,1.56683,171175
2012-02-15,1.56684,1.57355,1.56442,1.56928,181068
2012-02-16,1.56928,1.57673,1.5655,1.57479,184223
2012-02-17,1.57483,1.58618,1.57405,1.58147,172504
2012-02-18,1.58147,1.58443,1.57996,1.58211,33447
2012-02-20,1.5845,1.58798,1.5821,1.58698,108024
2012-02-21,1.58698,1.58717,1.57723,1.5819,152700
2012-02-22,1.5819,1.58245,1.5648,1.56675,154200
2012-02-23,1.56674,1.57312,1.56498,1.57013,141880
2012-02-24,1.57011,1.58781,1.56914,1.5856,146971
2012-02-25,1.5856,1.58985,1.58517,1.5877,31975
2012-02-27,1.58829,1.59008,1.58316,1.58399,123180
2012-02-28,1.58399,1.58753,1.5799,1.5837,149706
2012-02-29,1.5837,1.59778,1.58338,1.59741,156773
2012-03-01,1.5974,1.59916,1.5896,1.59563,176049
